state,post_code,NMI_Bus_res,Sum of Num_DER_Connections,Sum of Installed_DER_capacity_kVA,Sum of Solar_Connections,Sum of Solar_capacity_kVA,Sum of Battery_Connections,Sum of Battery_capacity_kVA,Sum of Battery_Storage_kVAh,Sum of Num_Other_Connections,Sum of Installed_OtherDER_capacity_kVA
VIC,3206,RESIDENTIAL,318,1160.42,318,1127.12,4,33.3,41.4,0,0
VIC,3458,RESIDENTIAL,318,1388,318,1368,4,20,56,0,0
VIC,3816,RESIDENTIAL,318,1271.1,317,1266.1,1,5,13.5,0,0
VIC,3630,BUSINESS,321,7492.46,321,7487.46,1,5,14,0,0
VIC,3904,RESIDENTIAL,321,1400,320,1395,1,5,5,0,0
VIC,3154,RESIDENTIAL,323,1224.8,322,1221.8,1,3,5.1,0,0
VIC,3260,RESIDENTIAL,323,1402.255,321,1391.755,0,0,0,2,10.5
VIC,3231,RESIDENTIAL,325,1403.31,325,1393.31,2,10,23.8,0,0
VIC,3781,RESIDENTIAL,326,1308.9,326,1308.9,0,0,0,0,0
VIC,3189,RESIDENTIAL,328,1356.5,324,1351.5,4,5,6.4,0,0
VIC,3815,RESIDENTIAL,331,1490.5,331,1490.5,0,0,0,0,0
VIC,3418,RESIDENTIAL,333,1351.96,333,1351.96,0,0,0,0,0
VIC,3919,RESIDENTIAL,336,1354.2,329,1343.6,8,10.5,20.4,0,0
VIC,3808,RESIDENTIAL,339,1664.8,334,1632.4,5,32.4,60,0,0
VIC,3770,RESIDENTIAL,343,1610.9,339,1569.9,5,41,39.2,0,0
VIC,3943,RESIDENTIAL,344,1577.4,332,1543.4,15,34,41.1,0,0
VIC,3064,BUSINESS,345,4784.665,345,4784.665,0,0,0,0,0
VIC,3871,RESIDENTIAL,349,1396.2,348,1389.2,2,7,7,0,0
VIC,3200,RESIDENTIAL,350,1248.63,349,1243.63,1,5,14,0,0
VIC,3478,RESIDENTIAL,353,1435.78,353,1435.78,0,0,0,0,0
VIC,3797,RESIDENTIAL,359,1443.2,358,1371.2,1,72,28.8,0,0
VIC,3913,RESIDENTIAL,359,1661.9,349,1630.4,12,31.5,45.4,0,0
VIC,3144,RESIDENTIAL,361,1648.5,346,1599.8,17,48.6,93.7,0,0
VIC,3460,RESIDENTIAL,367,1359.02,365,1343.02,4,16,38.2,0,0
VIC,3675,RESIDENTIAL,371,1549.8,369,1526.5,2,23.3,22.8,0,0
VIC,3911,RESIDENTIAL,371,1894.1,365,1889.1,6,5,0,0,0
VIC,3753,RESIDENTIAL,379,1961.7,379,1961.7,0,0,0,0,0
VIC,3123,RESIDENTIAL,386,1766.085,386,1748.085,4,18,40.2,0,0
VIC,3821,RESIDENTIAL,386,1637.7,382,1629.3,4,8.4,49.9,0,0
VIC,3019,RESIDENTIAL,387,1485.36,386,1480.76,1,4.6,10.3,0,0
VIC,3568,RESIDENTIAL,389,1973.3,389,1963.3,2,10,28,0,0
VIC,3183,RESIDENTIAL,395,1433.71,388,1433.71,7,0,0,0,0
VIC,3940,RESIDENTIAL,395,1489.8,393,1480.2,3,9.6,10.3,0,0
VIC,3942,RESIDENTIAL,396,1769.4,384,1741.4,14,28,35.7,0,0
VIC,3184,RESIDENTIAL,399,1499.9,386,1482.9,16,17,30.4,0,0
VIC,3022,RESIDENTIAL,408,1345.9,408,1339.9,1,6,9.8,0,0
VIC,3161,RESIDENTIAL,410,2294.21,405,2245.21,7,49,83.8,0,0
VIC,3858,RESIDENTIAL,411,1483.99,409,1472.49,2,11.5,20,0,0
VIC,3435,RESIDENTIAL,413,1913.08,413,1903.08,2,10,28,0,0
VIC,3938,RESIDENTIAL,414,1726.6,405,1717,12,9.5,1.2,0,0
VIC,3363,RESIDENTIAL,425,1725.989,424,1717.989,2,8,19.1,0,0
VIC,3185,RESIDENTIAL,428,1726.8,418,1708.4,12,18.3,44,0,0
VIC,3148,RESIDENTIAL,432,1667.9,428,1651.9,5,16,34.5,0,0
VIC,3749,RESIDENTIAL,432,1815.9,427,1758.9,5,57,89,0,0
VIC,3057,RESIDENTIAL,433,1434.15,433,1434.15,0,0,0,0,0
VIC,3978,BUSINESS,433,2722,433,2722,0,0,0,0,0
VIC,3980,RESIDENTIAL,433,1844.5,433,1844.5,0,0,0,0,0
VIC,3608,RESIDENTIAL,436,1806.4,435,1792.9,1,13.5,13.5,0,0
VIC,3158,RESIDENTIAL,437,1606.6,435,1598.5,2,8.1,19.3,0,0
VIC,3357,RESIDENTIAL,438,1881.594,437,1863.594,3,18,28.9,0,0
VIC,3342,RESIDENTIAL,440,1803.398,440,1783.798,4,19.6,55.3,0,0
VIC,3960,RESIDENTIAL,451,1576.1,447,1561.1,3,15,40.5,1,0
VIC,3862,RESIDENTIAL,456,2000.5,453,1959,3,41.5,40.8,0,0
VIC,3190,RESIDENTIAL,457,1831.2,448,1798,13,33,70.9,0,0
VIC,3775,RESIDENTIAL,466,2003,464,1993,2,10,18.5,0,0
VIC,3842,RESIDENTIAL,467,1826.14,466,1821.14,1,5,13.5,0,0
VIC,3463,RESIDENTIAL,470,1851.08,470,1851.08,0,0,0,0,0
VIC,3099,RESIDENTIAL,472,1947.2,471,1932.4,2,14.8,14.8,0,0
VIC,3717,RESIDENTIAL,482,2038.8,479,1994.2,3,44.6,26.4,0,0
VIC,3030,BUSINESS,484,9465.959,483,9425.959,2,25,26.6,1,15
VIC,3427,RESIDENTIAL,484,2635.357,483,2597.357,8,38,68.2,0,0
VIC,3741,RESIDENTIAL,486,2022.52,485,2017.52,1,5,14,0,0
VIC,3888,RESIDENTIAL,489,1933.6,489,1933.6,0,0,0,0,0
VIC,3824,RESIDENTIAL,502,1978,502,1978,0,0,0,0,0
VIC,3918,RESIDENTIAL,502,2184.7,495,2164.1,11,20.6,19.6,0,0
VIC,3926,RESIDENTIAL,502,2386.3,488,2319.4,19,66.8,128.9,0,0
VIC,3714,RESIDENTIAL,503,1989.2,500,1967.7,3,17.5,13,0,0
VIC,3685,RESIDENTIAL,507,2221,505,2199.3,2,21.7,21.7,0,0
VIC,3087,RESIDENTIAL,514,1824.6,514,1824.6,0,0,0,0,0
VIC,3723,RESIDENTIAL,515,2915.7,512,2858.7,3,57,56.4,0,0
VIC,3249,RESIDENTIAL,517,2175.399,512,2154.199,0,0,0,5,21.2
VIC,3765,RESIDENTIAL,519,2041.5,519,2041.5,0,0,0,0,0
VIC,3122,RESIDENTIAL,523,2243.154,522,2214.554,4,28.6,55.6,0,0
VIC,3179,RESIDENTIAL,525,2167.4,518,2139.4,10,28,50.5,0,0
VIC,3431,RESIDENTIAL,532,2360.235,532,2360.235,0,0,0,0,0
VIC,3175,BUSINESS,533,17166.74,524,17151.74,10,15,14,0,0
VIC,3230,RESIDENTIAL,534,2197.225,528,2153.225,7,34,78,2,10
VIC,3213,RESIDENTIAL,539,2816.61,538,2781.61,6,35,62,0,0
VIC,3036,RESIDENTIAL,540,1955.82,539,1952.82,1,3,2.9,0,0
VIC,3094,RESIDENTIAL,543,2043.6,543,2043.6,0,0,0,0,0
VIC,3380,RESIDENTIAL,544,2286.66,544,2286.66,0,0,0,0,0
VIC,3981,RESIDENTIAL,548,2374.5,546,2362.5,2,12,20.5,0,0
VIC,3971,RESIDENTIAL,551,2090.8,549,2062.8,2,28,27,0,0
VIC,3977,BUSINESS,552,4114.6,551,4109.6,1,5,13.5,0,0
VIC,3191,RESIDENTIAL,555,2378.3,545,2323.1,15,55.2,80.8,0,0
VIC,3168,RESIDENTIAL,561,2201.8,555,2180.8,7,21,29.6,0,0
VIC,3401,RESIDENTIAL,568,2754.079,568,2719.079,2,35,24,0,0
VIC,3031,RESIDENTIAL,570,1833.27,568,1824.77,2,8.5,15.8,0,0
VIC,3081,RESIDENTIAL,576,2041.73,574,2035.73,2,6,8,0,0
VIC,3039,RESIDENTIAL,579,2107.548,577,2097.048,3,10.5,19.4,0,0
VIC,3029,BUSINESS,584,16340.44,584,16340.44,0,0,0,0,0
VIC,3950,RESIDENTIAL,584,2281.88,582,2267.78,3,14.1,29.8,0,0
VIC,3194,RESIDENTIAL,589,2558,583,2537.5,10,20.5,22.2,0,0
VIC,3737,RESIDENTIAL,589,2679,587,2651.5,2,27.5,28,0,0
VIC,3060,RESIDENTIAL,591,2406.524,591,2400.524,2,6,13,0,0
VIC,3025,RESIDENTIAL,597,3102.964,597,3097.964,1,5,6.5,0,0
VIC,3167,RESIDENTIAL,597,2353,594,2342.9,5,10,16.3,0,0
VIC,3034,RESIDENTIAL,599,2343.258,597,2333.258,2,10,24.1,0,0
VIC,3799,RESIDENTIAL,605,2428.8,602,2405.3,3,23.5,32,0,0
VIC,3151,RESIDENTIAL,609,2347.5,605,2342.5,4,5,14,0,0
VIC,3956,RESIDENTIAL,610,2263.06,610,2258.06,1,5,9.8,0,0
VIC,3105,RESIDENTIAL,612,2525.1,603,2505.1,9,20,28,0,0
VIC,3498,RESIDENTIAL,617,3761.73,616,3755.73,1,6,5.8,0,0
VIC,3523,RESIDENTIAL,617,2478.699,616,2451.599,6,27.1,55.8,0,0
VIC,3160,RESIDENTIAL,618,2322.12,618,2322.12,0,0,0,0,0
VIC,3505,RESIDENTIAL,619,3232.275,619,3232.275,0,0,0,0,0
VIC,3925,RESIDENTIAL,622,2800.17,616,2733.47,6,66.7,74.7,0,0
VIC,3041,RESIDENTIAL,627,2586.278,625,2580.278,2,6,8,0,0
VIC,3055,RESIDENTIAL,630,2177.455,628,2159.855,4,17.6,39.2,0,0
VIC,3121,RESIDENTIAL,632,2057.34,629,2012.34,7,45,82.8,0,0
VIC,3434,RESIDENTIAL,633,2795.935,631,2766.735,5,29.2,55,0,0
VIC,3561,RESIDENTIAL,640,2850.77,640,2845.77,1,5,14,0,0
VIC,3049,RESIDENTIAL,648,2798.814,646,2782.814,2,16,17.4,0,0
VIC,3782,RESIDENTIAL,648,2588.36,646,2569.56,4,18.8,30.9,0,0
VIC,3177,RESIDENTIAL,651,2531.7,650,2531.7,1,0,0,0,0
VIC,3180,RESIDENTIAL,653,2278,651,2266.6,2,11.4,11.4,0,0
VIC,3250,RESIDENTIAL,658,2655.77,655,2640.77,2,10,28,1,5
VIC,3162,RESIDENTIAL,660,2966.2,649,2906.8,21,59.4,81,0,0
VIC,3027,RESIDENTIAL,677,3101.52,677,3101.52,0,0,0,0,0
VIC,3103,RESIDENTIAL,678,2931.529,677,2916.529,2,15,15.8,0,0
VIC,3880,RESIDENTIAL,681,2748.43,678,2722.83,3,25.6,33.1,0,0
VIC,3011,RESIDENTIAL,688,2360.523,687,2355.523,1,5,4.8,0,0
VIC,3616,RESIDENTIAL,688,2996.359,687,2985.359,2,11,12.3,0,0
VIC,3125,RESIDENTIAL,691,2700.39,683,2687.29,8,13,19.1,0,0
VIC,3227,RESIDENTIAL,698,3139.73,691,3059.13,15,80.6,177.7,0,0
VIC,3461,RESIDENTIAL,698,2771.819,694,2733.819,8,38,77.8,0,0
VIC,3579,RESIDENTIAL,699,3207.19,699,3197.19,2,10,28,0,0
VIC,3807,RESIDENTIAL,703,3118.4,700,3087.4,4,31,39.5,0,0
VIC,3496,RESIDENTIAL,715,3672.28,714,3667.68,0,0,0,1,4.6
VIC,3300,RESIDENTIAL,717,3048.72,717,3043.72,1,5,4.8,0,0
VIC,3335,RESIDENTIAL,731,4208.79,730,4184.09,4,24.8,43.4,0,0
VIC,3113,RESIDENTIAL,736,3117.86,732,3091.96,5,25.9,34.3,0,0
VIC,3796,RESIDENTIAL,738,2703.3,733,2670.4,5,32.9,48,0,0
VIC,3636,RESIDENTIAL,751,3301.44,751,3301.44,0,0,0,0,0
VIC,3013,RESIDENTIAL,754,2930.968,751,2917.968,3,13,26.7,0,0
VIC,3187,RESIDENTIAL,758,3367.3,739,3316.7,23,50.6,92.2,0,0
VIC,3451,RESIDENTIAL,766,3028.42,765,3000.22,6,28.3,72.2,0,0
VIC,3666,RESIDENTIAL,769,2774.6,762,2705,7,69.7,68.7,0,0
VIC,3355,RESIDENTIAL,773,3046.73,770,3032.73,4,14,14.7,0,0
VIC,3128,RESIDENTIAL,774,2954.9,764,2930.8,11,24,52.9,0,0
VIC,3107,RESIDENTIAL,787,3205.3,775,3195,13,10.3,20.7,0,0
VIC,3079,RESIDENTIAL,791,3428.495,785,3397.195,7,31.3,91.5,0,0
VIC,3225,RESIDENTIAL,795,16647.14,789,3103.94,7,38.2,59.8,2,13505
VIC,3217,RESIDENTIAL,798,4389.64,793,4320.14,14,69.5,130.7,0,0
VIC,3033,RESIDENTIAL,802,3247.837,800,3236.837,3,11,23.4,0,0
VIC,3042,RESIDENTIAL,805,3126.598,803,3105.998,4,20.6,35.8,0,0
VIC,3078,RESIDENTIAL,806,3174.335,781,3009.835,33,164.5,415.3,0,0
VIC,3085,RESIDENTIAL,811,3151.973,808,3126.973,3,25,30.3,0,0
VIC,3016,RESIDENTIAL,814,3040.028,805,2993.028,9,47,105.5,0,0
VIC,3068,RESIDENTIAL,814,2753.235,813,2673.235,9,80,97.4,0,0
VIC,3747,RESIDENTIAL,815,3281.5,813,3261.5,2,20,19.8,0,0
VIC,3658,RESIDENTIAL,824,3363.1,819,3336.1,6,27,49,0,0
VIC,3331,RESIDENTIAL,841,4043.7,835,3998.1,10,45.6,106.4,0,0
VIC,3860,RESIDENTIAL,850,3206.7,848,3196.7,2,10,18.5,0,0
VIC,3218,RESIDENTIAL,857,3453.61,848,3392.61,12,61,154.9,0,0
VIC,3722,RESIDENTIAL,858,4340.85,854,4307.65,4,33.2,50.2,0,0
VIC,3915,RESIDENTIAL,865,3645.6,847,3598,22,47.5,67.8,0,0
VIC,3116,RESIDENTIAL,873,3690.9,870,3668.7,3,22.2,22.2,0,0
VIC,3197,RESIDENTIAL,878,3626.5,865,3562.9,17,63.5,67.7,0,0
VIC,3953,RESIDENTIAL,888,3631.22,884,3602.72,4,28.5,54.5,0,0
VIC,3804,RESIDENTIAL,890,4913.94,886,4884.14,4,29.8,29.8,0,0
VIC,3147,RESIDENTIAL,891,3600.4,872,3543.6,26,56.9,87.6,0,0
VIC,3660,RESIDENTIAL,894,3488.93,891,3473.93,3,15,40.2,0,0
VIC,3124,RESIDENTIAL,908,3806.335,908,3786.335,4,20,56,0,0
VIC,3188,RESIDENTIAL,908,3862.9,884,3810.8,28,52,87.7,0,0
VIC,3377,RESIDENTIAL,915,3827.989,914,3817.989,2,10,13.5,0,0
VIC,3220,RESIDENTIAL,922,3770.4,915,3699.3,15,71.2,160.8,0,0
VIC,3089,RESIDENTIAL,923,3776.61,920,3742.41,3,34.2,34.2,0,0
VIC,3127,RESIDENTIAL,925,3617.69,913,3578.99,17,38.7,76,0,0
VIC,3101,RESIDENTIAL,926,4126.29,923,4094.39,7,32,62.4,0,0
VIC,3111,RESIDENTIAL,929,4019.2,916,3959.8,18,59.2,74.7,0,0
VIC,3129,RESIDENTIAL,936,3514.1,920,3473.1,20,41,36.8,0,0
VIC,3132,RESIDENTIAL,936,3555.5,925,3528.2,13,27,49.4,0,0
VIC,3186,RESIDENTIAL,944,4737.9,921,4622.7,32,115,145.5,0,0
VIC,3145,RESIDENTIAL,950,4038.4,936,4009,15,29.3,57.5,0,0
VIC,3757,RESIDENTIAL,958,4100.35,949,4028.75,8,71.6,80.3,1,0
VIC,3803,RESIDENTIAL,976,5063.2,970,4026.7,5,26.5,40.3,3,1010
VIC,3442,RESIDENTIAL,977,4703.329,975,4620.329,9,83,135.8,0,0
VIC,3056,RESIDENTIAL,979,3164.98,979,3141.18,5,23.8,46.3,0,0
VIC,3071,RESIDENTIAL,982,3457.8,979,3437.8,4,20,56,0,0
VIC,3629,RESIDENTIAL,982,3911.76,981,3905.76,1,6,5.8,0,0
VIC,3015,RESIDENTIAL,984,3599.493,982,3586.493,3,13,30.9,0,0
VIC,3018,RESIDENTIAL,984,3457.999,984,3446.999,2,11,23.8,0,0
VIC,3984,RESIDENTIAL,984,4216.1,979,4147.3,7,68.8,66.2,0,0
VIC,3104,RESIDENTIAL,986,4625.815,985,4609.815,3,16,33.8,0,0
VIC,3764,RESIDENTIAL,1003,4309.2,1000,4280.2,4,25,41.5,0,0
VIC,3047,RESIDENTIAL,1007,4311.867,1002,4287.267,5,24.6,34.3,0,0
VIC,3040,RESIDENTIAL,1039,4420.764,1034,4404.264,5,16.5,33.6,0,0
VIC,3351,RESIDENTIAL,1043,4826.497,1041,4800.497,4,26,38.6,0,0
VIC,3644,RESIDENTIAL,1054,4903.999,1054,4903.999,0,0,0,0,0
VIC,3166,RESIDENTIAL,1060,4217.3,1048,4199.3,13,18,33.1,0,0
VIC,3043,RESIDENTIAL,1075,4024.594,1074,4018.594,1,6,5.8,0,0
VIC,3851,RESIDENTIAL,1085,4283.4,1079,4233.9,6,45.5,74,0,0
VIC,3996,RESIDENTIAL,1097,4494.93,1091,4433.13,6,61.8,59.9,0,0
VIC,3012,RESIDENTIAL,1099,4136.681,1092,4086.081,7,50.6,65.9,0,0
VIC,3146,RESIDENTIAL,1103,4774.7,1073,4674,40,100.5,176,0,0
VIC,3777,RESIDENTIAL,1106,4074.35,1100,3999.85,7,70.5,64.7,0,0
VIC,3137,RESIDENTIAL,1109,4239.37,1105,4210.97,5,28.4,42.4,0,0
VIC,3585,RESIDENTIAL,1112,6087.77,1109,6069.77,3,18,17.4,0,0
VIC,3192,RESIDENTIAL,1122,4559,1098,4514.2,27,44.6,37.8,0,0
VIC,3074,RESIDENTIAL,1124,4258.9,1124,4258.9,0,0,0,0,0
VIC,3044,RESIDENTIAL,1125,4293.622,1118,4248.622,9,45,110.7,0,0
VIC,3032,RESIDENTIAL,1129,4384.537,1126,4357.537,5,27,50.6,0,0
VIC,3620,RESIDENTIAL,1129,5254.62,1128,5233.62,4,21,40.3,0,0
VIC,3048,RESIDENTIAL,1137,5074.145,1135,5049.545,4,24.6,64.5,0,0
VIC,3336,RESIDENTIAL,1146,6910.359,1144,6865.759,9,44.6,103.1,0,0
VIC,3108,RESIDENTIAL,1148,4936.5,1128,4896.4,26,40,107.8,0,0
VIC,3169,RESIDENTIAL,1160,4861.9,1150,4851.9,10,10,28,0,0
VIC,3444,RESIDENTIAL,1160,5129.11,1156,5049.11,16,80,200.9,0,0
VIC,3450,RESIDENTIAL,1166,3919.535,1163,3884.535,7,35,59.4,0,0
VIC,3163,RESIDENTIAL,1169,4458.5,1151,4401.8,23,56.7,54.9,0,0
VIC,3198,RESIDENTIAL,1170,4456,1160,4428.7,14,27,42.4,0,0
VIC,3193,RESIDENTIAL,1173,5390.9,1140,5309.8,40,81.1,133.3,0,0
VIC,3106,RESIDENTIAL,1175,5314,1164,5239.5,14,74.3,115,0,0
VIC,3909,RESIDENTIAL,1176,4620.89,1171,4587.39,4,33.5,42.5,1,0
VIC,3437,RESIDENTIAL,1178,5879.149,1175,5854.149,5,25,58.8,0,0
VIC,3171,RESIDENTIAL,1197,4954.8,1191,4930.2,10,24.5,33,0,0
VIC,3678,RESIDENTIAL,1214,5596.9,1210,5566.7,4,30.2,47.7,0,0
VIC,3356,RESIDENTIAL,1217,5245.9,1216,5227.9,3,18,42.9,0,0
VIC,3305,RESIDENTIAL,1237,5253.909,1237,5228.909,2,25,20,0,0
VIC,3936,RESIDENTIAL,1244,5364.9,1228,5331,19,33.7,9.2,0,0
VIC,3465,RESIDENTIAL,1253,5037.988,1252,4993.188,3,39.8,33.6,1,5
VIC,3140,RESIDENTIAL,1262,4918.5,1251,4815.3,11,103.2,116.6,0,0
VIC,3223,RESIDENTIAL,1269,5354.939,1259,5257.339,18,97.6,210.4,0,0
VIC,3135,RESIDENTIAL,1275,4805.64,1271,4749.94,6,55.6,56.3,0,0
VIC,3850,RESIDENTIAL,1297,5083.7,1291,5019.4,7,64.3,88.5,0,0
VIC,3139,RESIDENTIAL,1320,5496,1316,5456.9,4,39.1,39.1,0,0
VIC,3075,RESIDENTIAL,1330,5782.5,1329,5779.6,1,2.9,2.9,0,0
VIC,3912,RESIDENTIAL,1362,6083.1,1343,6059.1,20,23.6,22,0,0
VIC,3400,RESIDENTIAL,1374,6039.35,1374,6039.35,0,0,0,0,0
VIC,3215,RESIDENTIAL,1382,5339.639,1381,5325.539,5,14,26.2,0,0
VIC,3084,RESIDENTIAL,1391,5658.872,1387,5623.272,7,35.6,59.7,0,0
VIC,3165,RESIDENTIAL,1394,5630.1,1379,5578.4,22,51.6,60.3,0,0
VIC,3672,RESIDENTIAL,1396,5449.7,1395,5436.2,1,13.5,14,0,0
VIC,3046,RESIDENTIAL,1404,5245.812,1402,5233.812,3,12,21.4,0,0
VIC,3131,RESIDENTIAL,1419,5313,1401,5263.1,20,49.8,73.7,0,0
VIC,3170,RESIDENTIAL,1423,5928.3,1404,5876.3,24,51.8,102.2,0,0
VIC,3204,RESIDENTIAL,1427,5952.5,1404,5872.6,35,79.5,126.5,0,0
VIC,3153,RESIDENTIAL,1433,5058.39,1433,5058.39,0,0,0,0,0
VIC,3809,RESIDENTIAL,1440,7799.1,1435,7764.7,5,34.4,40.1,0,0
VIC,3840,RESIDENTIAL,1460,6098,1454,6068.2,6,29.8,72.3,0,0
VIC,3224,RESIDENTIAL,1465,6103.15,1452,6033.15,14,70,125.5,0,0
VIC,3556,RESIDENTIAL,1486,5888.27,1482,5824.77,13,63.5,143.6,0,0
VIC,3756,RESIDENTIAL,1515,6743.9,1506,6673.5,9,70.4,106.5,0,0
VIC,3941,RESIDENTIAL,1536,6520.3,1508,6433.3,36,86.6,124,0,0
VIC,3930,RESIDENTIAL,1556,7579.8,1518,7483.7,48,96,146.7,0,0
VIC,3922,RESIDENTIAL,1563,7025,1554,6898.1,11,126.9,135.6,0,0
VIC,3995,RESIDENTIAL,1566,6388.7,1558,6299.2,9,89.5,112.4,0,0
VIC,3109,RESIDENTIAL,1589,6658.999,1580,6629.299,12,29.6,48.5,0,0
VIC,3730,RESIDENTIAL,1609,7110.419,1608,7105.419,1,5,14,0,0
VIC,3691,RESIDENTIAL,1625,7866.69,1624,7860.19,1,6.5,3,0,0
VIC,3155,RESIDENTIAL,1626,5973.79,1624,5962.79,3,11,28,0,0
VIC,3070,RESIDENTIAL,1630,5469.209,1627,5441.609,6,27.6,68.9,0,0
VIC,3059,RESIDENTIAL,1638,9021.419,1635,9000.619,3,20.8,25.9,0,0
VIC,3088,RESIDENTIAL,1646,6529.64,1643,6509.54,3,20.1,29.1,0,0
VIC,3939,RESIDENTIAL,1652,7665.775,1620,6785.775,41,109.5,149.5,1,770
VIC,3219,RESIDENTIAL,1666,6074.605,1657,5993.605,9,76,119.3,1,5
VIC,3196,RESIDENTIAL,1679,6521.5,1656,6445.5,28,76,116.5,0,0
VIC,3072,RESIDENTIAL,1693,6388.155,1687,6344.455,7,43.7,84.1,0,0
VIC,3172,RESIDENTIAL,1712,7252.1,1709,7237,6,14.9,23.8,0,0
VIC,3214,RESIDENTIAL,1747,5923.885,1739,5870.885,9,53,80.6,0,0
VIC,3138,RESIDENTIAL,1748,6741.25,1741,6673.85,8,67.4,81,0,0
VIC,3818,RESIDENTIAL,1768,7073.315,1762,7021.215,6,52,81,0,0
VIC,3226,RESIDENTIAL,1770,7331.599,1752,7193.599,26,125,219.6,3,13
VIC,3212,RESIDENTIAL,1777,7584.938,1768,7487.138,14,97.7,123.4,0,0
VIC,3820,RESIDENTIAL,1780,7720.21,1766,7609.71,16,110.5,193.4,0,0
VIC,3631,RESIDENTIAL,1793,9254.379,1791,9211.379,8,43,83,0,0
VIC,3083,RESIDENTIAL,1806,6896.3,1805,6886.5,2,9.8,18.8,0,0
VIC,3133,RESIDENTIAL,1824,7178.4,1805,7158.2,21,20,37.8,0,0
VIC,3352,RESIDENTIAL,1867,8903.499,1859,8852.699,10,49,84,1,1.8
VIC,3095,RESIDENTIAL,1868,7910.215,1863,7863.315,6,46.9,60.2,0,0
VIC,3752,RESIDENTIAL,1896,7796.45,1892,7750.65,4,45.8,44.9,0,0
VIC,3280,RESIDENTIAL,1913,7908.435,1909,7879.435,4,23.2,20.4,2,5.8
VIC,3750,RESIDENTIAL,1917,11215.3,1912,11176,5,39.3,60.8,0,0
VIC,3201,RESIDENTIAL,1931,7539.499,1917,7505.799,17,33.6,73,0,0
VIC,3555,RESIDENTIAL,1950,7697.66,1947,7673.16,6,24.5,48.3,0,0
VIC,3934,RESIDENTIAL,1959,8415.01,1932,8298.51,38,116.5,169.7,0,0
VIC,3058,RESIDENTIAL,1995,7465.767,1986,7414.567,11,51.2,99.6,0,0
VIC,3130,RESIDENTIAL,2002,7669.3,1976,7592.1,35,77,145.6,0,0
VIC,3020,RESIDENTIAL,2007,7699.58,2005,7681.98,4,17.6,33.6,0,0
VIC,3134,RESIDENTIAL,2007,7704.855,1999,7665.555,10,39.3,54.8,0,0
VIC,3222,RESIDENTIAL,2007,8814,2001,8754,12,60,141.7,0,0
VIC,3082,RESIDENTIAL,2024,7754.59,2020,7733.59,4,21,29.2,0,0
VIC,3910,RESIDENTIAL,2085,8792.5,2065,8719.3,28,73.2,95.8,0,0
VIC,3028,RESIDENTIAL,2135,7893.88,2132,7863.18,6,30.7,41.6,0,0
VIC,3038,RESIDENTIAL,2159,8957.284,2148,8891.484,14,65.8,113.3,0,0
VIC,3564,RESIDENTIAL,2168,10083.439,2167,10065.439,4,18,44.9,0,0
VIC,3677,RESIDENTIAL,2170,8523.6,2165,8485.6,5,38,53.2,0,0
VIC,3174,RESIDENTIAL,2195,9001.6,2184,8976,13,25.5,40.1,0,0
VIC,3975,RESIDENTIAL,2200,9242.8,2193,9186.6,7,56.2,65.1,0,0
VIC,3825,RESIDENTIAL,2204,8296.1,2200,8249.5,5,46.6,92.4,0,0
VIC,3875,RESIDENTIAL,2212,9216.11,2199,9061.11,13,155,179,0,0
VIC,3228,RESIDENTIAL,2246,10321.165,2218,9975.765,55,335.4,533.2,2,10
VIC,3931,RESIDENTIAL,2271,8612.75,2251,8571.05,26,41.6,43.6,0,0
VIC,3340,RESIDENTIAL,2282,9888.203,2274,9837.603,10,45.6,74.8,1,5
VIC,3149,RESIDENTIAL,2289,9456.46,2249,9373.16,46,83.2,152,0,0
VIC,3802,RESIDENTIAL,2314,9440.6,2295,9412.7,20,27.9,56.4,0,0
VIC,3076,RESIDENTIAL,2392,9412,2389,9397.4,3,14.6,16.7,0,0
VIC,3976,RESIDENTIAL,2398,9108.3,2396,9075,5,33.3,44.7,0,0
VIC,3195,RESIDENTIAL,2419,10367.39,2394,10266.99,36,100.5,176.6,0,0
VIC,3073,RESIDENTIAL,2551,9327.653,2546,9307.153,5,20.4,55.3,0,0
VIC,3844,RESIDENTIAL,2695,11365.05,2685,11279.35,10,85.7,136.2,0,0
VIC,3173,RESIDENTIAL,2761,12229.779,2740,12101.179,39,128.6,204.7,0,0
VIC,3500,RESIDENTIAL,2872,15180.844,2870,15157.844,3,23,40.1,0,0
VIC,3175,RESIDENTIAL,2882,11896.39,2866,11857.39,20,38.8,44.1,0,0
VIC,3136,RESIDENTIAL,2928,10725.5,2916,10611.8,12,111.7,105.3,0,0
VIC,3152,RESIDENTIAL,2951,11122.32,2943,11098.92,10,23.3,27.9,0,0
VIC,3630,RESIDENTIAL,2954,12474.425,2951,12461.325,5,13.1,29.4,0,0
VIC,3178,RESIDENTIAL,2963,12038.66,2954,12011.76,12,26.8,59.4,0,0
VIC,3338,RESIDENTIAL,3078,15033.076,3072,14972.076,12,61,80,0,0
VIC,3156,RESIDENTIAL,3211,12472.24,3201,12382.64,12,89.6,118.2,0,0
VIC,3021,RESIDENTIAL,3297,12760.425,3291,12713.925,11,46.5,71.4,0,0
VIC,3024,RESIDENTIAL,3366,15958.297,3361,15890.697,13,67.6,104.1,0,0
VIC,3429,RESIDENTIAL,3385,14810.734,3369,14606.134,31,204.6,291.5,0,0
