,Year,Lga,Type,TotalCapacity,BatteryCapacity,SolarCapacity,OtherCapacity,TotalDerConnections,BatteryConnections,SolarConnections,OtherConnections,TotalBusinesses,PrimaryIndustry,SecondaryIndustry,TertiaryIndustry,QuaternaryIndustry,SmallBusinesses,MediumBusinesses,LargeBusinesses
1332,2023,47800.0,BUSINESS,89456.84,620.6,82851.24,5985.0,6050.0,94.0,6030.0,6.0,700.0,395.0,58.0,231.0,16.0,309.0,368.0,23.0
1333,2024,47800.0,BUSINESS,95344.84,1162.6,88197.24,5985.0,6380.0,166.0,6350.0,6.0,733.0,402.0,67.0,250.0,17.0,332.0,382.0,20.0
1334,2021,47910.0,BUSINESS,11892.8,69.2,11823.6,0.0,1276.0,14.0,1264.0,0.0,336.0,179.0,41.0,104.0,12.0,165.0,162.0,9.0
1335,2022,47910.0,BUSINESS,12935.7,87.6,12848.1,0.0,1392.0,18.0,1380.0,0.0,352.0,179.0,34.0,126.0,14.0,174.0,167.0,8.0
1336,2023,47910.0,BUSINESS,14430.1,87.6,14342.5,0.0,1412.0,18.0,1400.0,0.0,351.0,180.0,46.0,117.0,10.0,155.0,186.0,10.0
1337,2024,47910.0,BUSINESS,15344.0,147.6,15196.4,0.0,1448.0,24.0,1434.0,0.0,352.0,176.0,43.0,124.0,10.0,151.0,180.0,21.0
1338,2021,47980.0,BUSINESS,128626.46,665.0,127961.86,0.0,7550.0,118.0,7486.0,0.0,5669.0,204.0,770.0,3720.0,968.0,3324.0,2176.0,169.0
1339,2022,47980.0,BUSINESS,208331.488,5120.6,184092.088,19120.0,9742.0,192.0,9622.0,24.0,5744.0,189.0,770.0,3789.0,989.0,3167.0,2382.0,191.0
1340,2023,47980.0,BUSINESS,242876.488,5205.4,199656.888,38016.0,10348.0,234.0,10178.0,48.0,5794.0,192.0,731.0,3868.0,996.0,3175.0,2411.0,208.0
1341,2024,47980.0,BUSINESS,261433.888,6128.599999999999,217971.088,37336.0,10940.0,274.0,10748.0,46.0,5891.0,181.0,739.0,3953.0,1015.0,3229.0,2459.0,214.0
1342,2021,48050.0,BUSINESS,25729.058,97.6,25631.458,0.0,2068.0,16.0,2058.0,0.0,1067.0,152.0,240.0,559.0,114.0,698.0,354.0,15.0
1343,2022,48050.0,BUSINESS,37592.708,3087.6,34505.108,0.0,2394.0,24.0,2382.0,0.0,1114.0,160.0,252.0,572.0,128.0,699.0,389.0,20.0
1344,2023,48050.0,BUSINESS,39922.508,3107.6,36814.908,0.0,2500.0,28.0,2488.0,0.0,1125.0,146.0,270.0,585.0,121.0,706.0,396.0,23.0
1345,2024,48050.0,BUSINESS,44608.708,3257.6,41351.108,0.0,2670.0,36.0,2654.0,0.0,1151.0,144.0,281.0,601.0,118.0,716.0,409.0,18.0
1346,2021,48130.0,BUSINESS,56011.4,422.0,55589.4,0.0,3508.0,60.0,3488.0,0.0,680.0,330.0,68.0,256.0,28.0,332.0,338.0,10.0
1347,2022,48130.0,BUSINESS,104103.84,2938.8,101165.04000000001,0.0,4332.0,78.0,4292.0,16.0,694.0,319.0,66.0,264.0,33.0,325.0,357.0,14.0
1348,2023,48130.0,BUSINESS,116118.24,3210.8,106043.44,6864.0,4542.0,124.0,4464.0,30.0,710.0,326.0,76.0,279.0,29.0,318.0,377.0,15.0
1349,2024,48130.0,BUSINESS,121650.24,3486.0,111300.24,6864.0,4806.0,168.0,4706.0,30.0,712.0,319.0,75.0,271.0,28.0,300.0,384.0,20.0
1350,2021,48260.0,BUSINESS,97361.38,551.8,96810.38,0.0,6188.0,108.0,6116.0,0.0,971.0,22.0,126.0,688.0,132.0,596.0,362.0,13.0
1351,2022,48260.0,BUSINESS,157296.114,2927.0,135250.914,19120.0,7964.0,154.0,7846.0,24.0,1005.0,24.0,145.0,680.0,139.0,577.0,406.0,23.0
1352,2023,48260.0,BUSINESS,181401.734,3079.0,145564.53399999999,32760.0,8420.0,180.0,8264.0,48.0,1027.0,23.0,140.0,725.0,135.0,617.0,395.0,15.0
1353,2024,48260.0,BUSINESS,200432.734,3639.4,164715.134,32080.0,9056.0,228.0,8868.0,46.0,1060.0,29.0,145.0,756.0,136.0,614.0,428.0,18.0
1354,2021,48340.0,BUSINESS,54439.36,463.2,53969.56,0.0,4062.0,74.0,4050.0,0.0,1401.0,721.0,183.0,441.0,54.0,727.0,637.0,37.0
1355,2022,48340.0,BUSINESS,152138.86,829.0,64306.34,86980.0,4872.0,126.0,4832.0,8.0,1450.0,712.0,184.0,493.0,54.0,722.0,681.0,51.0
1356,2023,48340.0,BUSINESS,307422.9,1072.6,67859.9,238470.0,5046.0,150.0,4988.0,18.0,1459.0,703.0,192.0,509.0,54.0,744.0,665.0,50.0
1357,2024,48340.0,BUSINESS,317162.42,1746.2,76940.22,238470.0,5260.0,192.0,5192.0,18.0,1446.0,677.0,194.0,513.0,57.0,746.0,655.0,46.0
1358,2021,48410.0,BUSINESS,213618.46,2290.2,211328.66,0.0,11970.0,186.0,11862.0,0.0,6136.0,86.0,1252.0,4160.0,628.0,3738.0,2101.0,297.0
1359,2022,48410.0,BUSINESS,315105.822,5371.6,290159.422,19576.0,15138.0,254.0,14978.0,24.0,6429.0,86.0,1320.0,4362.0,659.0,3796.0,2308.0,322.0
1360,2023,48410.0,BUSINESS,375649.24199999997,5848.8,318688.24199999997,51114.0,15992.0,306.0,15768.0,60.0,6582.0,80.0,1325.0,4481.0,690.0,3854.0,2376.0,352.0
1361,2024,48410.0,BUSINESS,411580.042,6649.599999999999,354726.24199999997,50206.0,16980.0,380.0,16712.0,56.0,6714.0,92.0,1339.0,4564.0,720.0,3932.0,2410.0,373.0
1362,2021,48540.0,BUSINESS,36419.6,372.8,36046.8,0.0,2342.0,22.0,2332.0,0.0,636.0,22.0,123.0,454.0,40.0,356.0,263.0,17.0
1363,2022,48540.0,BUSINESS,43377.524,1446.8,41930.724,0.0,2800.0,32.0,2778.0,8.0,670.0,20.0,134.0,468.0,42.0,362.0,285.0,21.0
1364,2023,48540.0,BUSINESS,46336.458,1440.0,44896.458,0.0,2898.0,36.0,2868.0,12.0,665.0,23.0,135.0,464.0,42.0,347.0,296.0,22.0
1365,2024,48540.0,BUSINESS,50397.058,1430.0,48967.058,0.0,2980.0,34.0,2952.0,12.0,683.0,21.0,134.0,481.0,37.0,343.0,306.0,26.0
1366,2021,48640.0,BUSINESS,17483.04,167.6,17315.44,0.0,1694.0,32.0,1672.0,0.0,229.0,135.0,17.0,74.0,0.0,90.0,137.0,3.0
1367,2022,48640.0,BUSINESS,23179.94,247.6,22932.34,0.0,1942.0,46.0,1912.0,0.0,238.0,137.0,21.0,81.0,0.0,82.0,153.0,6.0
1368,2023,48640.0,BUSINESS,24127.74,227.6,23900.14,0.0,1992.0,44.0,1960.0,0.0,234.0,134.0,17.0,80.0,3.0,74.0,150.0,11.0
1369,2024,48640.0,BUSINESS,26681.84,537.6,26144.24,0.0,2090.0,66.0,2046.0,0.0,229.0,137.0,17.0,77.0,6.0,72.0,143.0,19.0
1370,2021,48750.0,BUSINESS,39133.078,113.2,39019.878,0.0,3136.0,22.0,3124.0,0.0,531.0,174.0,114.0,200.0,45.0,359.0,168.0,3.0
1371,2022,48750.0,BUSINESS,52127.866,3092.4,49035.466,0.0,3604.0,30.0,3592.0,0.0,558.0,177.0,121.0,228.0,43.0,356.0,195.0,3.0
1372,2023,48750.0,BUSINESS,54908.066,3242.4,51665.666,0.0,3756.0,42.0,3738.0,0.0,572.0,186.0,125.0,220.0,42.0,368.0,200.0,6.0
1373,2024,48750.0,BUSINESS,59923.666,3490.0,56433.666,0.0,3992.0,60.0,3966.0,0.0,546.0,172.0,129.0,201.0,39.0,343.0,196.0,3.0
1374,2021,48830.0,BUSINESS,38432.36,90.0,38342.36,0.0,2852.0,18.0,2834.0,0.0,1321.0,587.0,150.0,539.0,43.0,632.0,673.0,16.0
1375,2022,48830.0,BUSINESS,78363.36200000001,150.0,78213.36200000001,0.0,3542.0,24.0,3524.0,0.0,1367.0,586.0,164.0,568.0,46.0,609.0,736.0,23.0
1376,2023,48830.0,BUSINESS,81104.36200000001,290.4,80813.962,0.0,3676.0,54.0,3654.0,0.0,1380.0,565.0,177.0,585.0,50.0,607.0,741.0,32.0
1377,2024,48830.0,BUSINESS,84526.762,603.6,83923.162,0.0,3882.0,100.0,3834.0,0.0,1434.0,571.0,187.0,622.0,59.0,612.0,759.0,63.0
1378,2021,49399.0,BUSINESS,298050.82,10393.6,287657.62,0.0,16484.0,142.0,16414.0,0.0,271.0,122.0,30.0,107.0,12.0,164.0,102.0,3.0
1379,2022,49399.0,BUSINESS,374108.928,12218.8,353900.728,7990.0,19442.0,200.0,19350.0,20.0,289.0,135.0,29.0,111.0,7.0,143.0,132.0,6.0
1380,2023,49399.0,BUSINESS,399749.502,14761.2,376603.902,8385.0,20142.0,268.0,20032.0,24.0,275.0,122.0,29.0,114.0,11.0,130.0,135.0,11.0
1381,2024,49399.0,BUSINESS,547105.002,137362.6,401358.002,8385.0,20994.0,462.0,20760.0,40.0,295.0,126.0,27.0,123.0,9.0,129.0,154.0,11.0
1382,2021,53080.0,BUSINESS,6856.4,30.0,6826.4,0.0,490.0,6.0,488.0,0.0,39.0,6.0,8.0,19.0,3.0,20.0,19.0,0.0
1383,2022,53080.0,BUSINESS,9930.0,30.0,7500.0,2400.0,552.0,6.0,546.0,6.0,36.0,6.0,4.0,19.0,0.0,13.0,22.0,0.0
1384,2023,53080.0,BUSINESS,10017.2,30.0,7587.2,2400.0,560.0,6.0,554.0,6.0,43.0,5.0,10.0,28.0,3.0,18.0,23.0,0.0
1385,2024,53080.0,BUSINESS,10217.6,90.0,7727.6,2400.0,584.0,18.0,566.0,6.0,36.0,6.0,3.0,24.0,3.0,18.0,13.0,4.0
1386,2021,54280.0,BUSINESS,6856.4,30.0,6826.4,0.0,490.0,6.0,488.0,0.0,1958.0,165.0,429.0,1202.0,161.0,982.0,881.0,95.0
1387,2022,54280.0,BUSINESS,9930.0,30.0,7500.0,2400.0,552.0,6.0,546.0,6.0,2041.0,159.0,417.0,1274.0,176.0,975.0,952.0,121.0
1388,2023,54280.0,BUSINESS,10017.2,30.0,7587.2,2400.0,560.0,6.0,554.0,6.0,2125.0,153.0,454.0,1318.0,197.0,1006.0,980.0,139.0
1389,2024,54280.0,BUSINESS,10217.6,90.0,7727.6,2400.0,584.0,18.0,566.0,6.0,2156.0,157.0,457.0,1347.0,198.0,989.0,1012.0,151.0
1390,2021,54970.0,BUSINESS,6856.4,30.0,6826.4,0.0,490.0,6.0,488.0,0.0,23.0,6.0,0.0,16.0,0.0,14.0,8.0,0.0
1391,2022,54970.0,BUSINESS,9930.0,30.0,7500.0,2400.0,552.0,6.0,546.0,6.0,29.0,6.0,6.0,18.0,0.0,13.0,11.0,0.0
1392,2023,54970.0,BUSINESS,10017.2,30.0,7587.2,2400.0,560.0,6.0,554.0,6.0,33.0,3.0,3.0,22.0,3.0,15.0,17.0,3.0
1393,2024,54970.0,BUSINESS,10217.6,90.0,7727.6,2400.0,584.0,18.0,566.0,6.0,32.0,5.0,6.0,27.0,3.0,16.0,20.0,0.0
1394,2021,55390.0,BUSINESS,6856.4,30.0,6826.4,0.0,490.0,6.0,488.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1395,2022,55390.0,BUSINESS,9930.0,30.0,7500.0,2400.0,552.0,6.0,546.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1396,2023,55390.0,BUSINESS,10017.2,30.0,7587.2,2400.0,560.0,6.0,554.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1397,2024,55390.0,BUSINESS,10217.6,90.0,7727.6,2400.0,584.0,18.0,566.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1398,2021,60210.0,BUSINESS,170309.65,59.400000000000006,170250.25,0.0,616.0,6.0,610.0,0.0,541.0,135.0,123.0,243.0,38.0,332.0,204.0,6.0
1399,2022,60210.0,BUSINESS,171635.19999999998,59.400000000000006,171575.8,0.0,644.0,6.0,638.0,0.0,572.0,132.0,128.0,278.0,43.0,343.0,237.0,8.0
1400,2023,60210.0,BUSINESS,172596.2,99.4,172496.8,0.0,664.0,8.0,658.0,0.0,612.0,137.0,141.0,277.0,54.0,359.0,247.0,6.0
1401,2024,60210.0,BUSINESS,173547.0,59.400000000000006,173487.6,0.0,730.0,6.0,724.0,0.0,606.0,136.0,141.0,276.0,56.0,342.0,259.0,6.0
1402,2021,60410.0,BUSINESS,16424.4,0.0,13064.4,3360.0,738.0,0.0,732.0,6.0,648.0,50.0,223.0,332.0,41.0,388.0,248.0,12.0
1403,2022,60410.0,BUSINESS,14133.36,0.0,14111.76,21.6,796.0,0.0,790.0,6.0,704.0,47.0,264.0,355.0,37.0,417.0,275.0,15.0
1404,2023,60410.0,BUSINESS,15754.64,390.0,15342.84,21.6,852.0,20.0,844.0,6.0,725.0,43.0,263.0,368.0,47.0,408.0,302.0,15.0
1405,2024,60410.0,BUSINESS,20551.0,988.0,19540.8,21.6,1038.0,56.0,1020.0,6.0,765.0,52.0,274.0,373.0,60.0,413.0,333.0,18.0
1406,2021,60610.0,BUSINESS,17679.2,49.0,17630.2,0.0,954.0,8.0,942.0,6.0,1188.0,142.0,235.0,719.0,90.0,645.0,505.0,38.0
1407,2022,60610.0,BUSINESS,20076.9,177.0,19877.4,22.5,1056.0,18.0,1044.0,6.0,1216.0,143.0,253.0,737.0,86.0,620.0,555.0,44.0
1408,2023,60610.0,BUSINESS,22639.9,177.0,22440.4,22.5,1122.0,18.0,1110.0,6.0,1227.0,137.0,245.0,765.0,78.0,622.0,554.0,51.0
1409,2024,60610.0,BUSINESS,28248.5,177.0,28049.0,22.5,1294.0,18.0,1282.0,6.0,1234.0,143.0,243.0,747.0,87.0,615.0,573.0,50.0
1410,2021,60810.0,BUSINESS,36313.72,203.8,30091.92,6018.0,1582.0,20.0,1546.0,18.0,1467.0,382.0,326.0,647.0,113.0,805.0,625.0,37.0
1411,2022,60810.0,BUSINESS,35398.26,1159.8,34176.36,62.099999999999994,1756.0,32.0,1726.0,12.0,1474.0,366.0,332.0,656.0,117.0,810.0,635.0,31.0
1412,2023,60810.0,BUSINESS,43480.46,4390.6,39027.76,62.099999999999994,1898.0,52.0,1860.0,12.0,1507.0,371.0,345.0,665.0,127.0,806.0,664.0,37.0
1413,2024,60810.0,BUSINESS,50255.46,5234.2,44959.16,62.099999999999994,2130.0,68.0,2080.0,14.0,1550.0,368.0,370.0,674.0,126.0,839.0,678.0,42.0
1414,2021,61010.0,BUSINESS,27803.414,419.4,24024.014,3360.0,1416.0,18.0,1392.0,6.0,252.0,124.0,27.0,89.0,14.0,140.0,108.0,6.0
1415,2022,61010.0,BUSINESS,26650.02,419.4,26209.02,21.6,1500.0,18.0,1476.0,6.0,268.0,115.0,32.0,90.0,15.0,151.0,118.0,0.0
1416,2023,61010.0,BUSINESS,29296.5,809.4,28465.3,21.6,1588.0,38.0,1562.0,6.0,281.0,123.0,33.0,102.0,19.0,150.0,126.0,4.0
1417,2024,61010.0,BUSINESS,33968.06,1377.4,32568.46,21.6,1708.0,68.0,1678.0,6.0,281.0,122.0,29.0,111.0,19.0,158.0,126.0,0.0
1418,2021,61210.0,BUSINESS,9225.08,45.0,9180.08,0.0,662.0,6.0,650.0,6.0,916.0,453.0,128.0,312.0,27.0,431.0,459.0,26.0
1419,2022,61210.0,BUSINESS,11277.52,165.0,11090.02,22.5,740.0,12.0,728.0,6.0,943.0,452.0,132.0,316.0,35.0,444.0,478.0,26.0
1420,2023,61210.0,BUSINESS,13026.32,165.0,12838.82,22.5,788.0,12.0,776.0,6.0,937.0,438.0,141.0,320.0,39.0,449.0,458.0,30.0
1421,2024,61210.0,BUSINESS,17038.52,195.0,16821.02,22.5,954.0,18.0,936.0,6.0,937.0,444.0,143.0,329.0,30.0,446.0,465.0,28.0
1422,2021,61410.0,BUSINESS,19232.946,326.4,18906.546,0.0,1102.0,18.0,1096.0,0.0,3687.0,210.0,1132.0,1935.0,409.0,2267.0,1359.0,61.0
1423,2022,61410.0,BUSINESS,23186.12,1385.6,21800.52,0.0,1230.0,40.0,1218.0,0.0,3839.0,205.0,1197.0,2013.0,435.0,2300.0,1466.0,78.0
1424,2023,61410.0,BUSINESS,28557.48,1425.6,27131.28,0.0,1352.0,42.0,1340.0,0.0,4036.0,196.0,1209.0,2166.0,463.0,2359.0,1575.0,102.0
1425,2024,61410.0,BUSINESS,35313.36,1605.6,33707.159999999996,0.0,1588.0,66.0,1564.0,0.0,4156.0,204.0,1237.0,2249.0,473.0,2444.0,1604.0,114.0
1426,2021,61510.0,BUSINESS,25672.014,295.20000000000005,22016.214,3360.0,1114.0,6.0,1102.0,6.0,458.0,76.0,119.0,218.0,39.0,305.0,143.0,10.0
1427,2022,61510.0,BUSINESS,21639.06,250.8,21366.26,21.6,1158.0,6.0,1146.0,6.0,459.0,78.0,117.0,226.0,41.0,281.0,171.0,7.0
1428,2023,61510.0,BUSINESS,23919.54,552.0,23333.14,34.2,1248.0,26.0,1232.0,8.0,494.0,70.0,144.0,237.0,46.0,303.0,179.0,12.0
1429,2024,61510.0,BUSINESS,29432.899999999998,1133.8,28239.1,59.4,1438.0,62.0,1408.0,12.0,498.0,65.0,159.0,236.0,38.0,294.0,195.0,10.0
1430,2021,61610.0,BUSINESS,37926.76,160.8,30358.72,7368.0,1568.0,18.0,1532.0,18.0,1596.0,117.0,364.0,970.0,143.0,858.0,683.0,55.0
1431,2022,61610.0,BUSINESS,63242.659999999996,982.8,62220.259999999995,39.599999999999994,1748.0,14.0,1730.0,6.0,1689.0,102.0,387.0,1036.0,159.0,879.0,749.0,58.0
1432,2023,61610.0,BUSINESS,70970.06,4213.6,66716.86,39.599999999999994,1866.0,34.0,1840.0,6.0,1727.0,102.0,404.0,1065.0,155.0,885.0,772.0,70.0
1433,2024,61610.0,BUSINESS,77506.86,5057.2,72410.06,39.599999999999994,2104.0,50.0,2062.0,12.0,1709.0,109.0,417.0,1050.0,151.0,866.0,770.0,71.0
1434,2021,61810.0,BUSINESS,184940.85,162.6,173425.65,11352.599999999999,758.0,18.0,728.0,12.0,866.0,358.0,135.0,341.0,33.0,474.0,376.0,16.0
1435,2022,61810.0,BUSINESS,176165.6,162.6,175903.4,99.60000000000001,810.0,18.0,780.0,12.0,881.0,357.0,137.0,359.0,36.0,478.0,388.0,14.0
1436,2023,61810.0,BUSINESS,177257.4,202.6,176955.2,99.60000000000001,834.0,20.0,804.0,12.0,885.0,351.0,135.0,359.0,39.0,464.0,399.0,22.0
1437,2024,61810.0,BUSINESS,178145.2,162.6,177883.0,99.60000000000001,870.0,18.0,840.0,12.0,880.0,348.0,145.0,350.0,33.0,462.0,398.0,27.0
1438,2021,62210.0,BUSINESS,4091.54,0.0,4078.94,12.6,228.0,0.0,226.0,2.0,335.0,76.0,88.0,139.0,35.0,218.0,108.0,9.0
1439,2022,62210.0,BUSINESS,6133.5,0.0,6124.5,9.0,288.0,0.0,282.0,6.0,354.0,78.0,102.0,148.0,39.0,213.0,128.0,8.0
1440,2023,62210.0,BUSINESS,6613.5,0.0,6604.5,9.0,294.0,0.0,288.0,6.0,363.0,80.0,107.0,141.0,36.0,211.0,142.0,10.0
1441,2024,62210.0,BUSINESS,6787.5,0.0,6778.5,9.0,308.0,0.0,302.0,6.0,353.0,73.0,101.0,149.0,28.0,210.0,135.0,9.0
1442,2021,62410.0,BUSINESS,9208.637999999999,200.0,9008.637999999999,0.0,580.0,2.0,580.0,0.0,475.0,129.0,89.0,229.0,31.0,284.0,185.0,6.0
1443,2022,62410.0,BUSINESS,9903.119999999999,1220.0,8683.119999999999,0.0,624.0,16.0,624.0,0.0,496.0,121.0,98.0,242.0,32.0,281.0,210.0,9.0
1444,2023,62410.0,BUSINESS,10844.52,1260.0,9584.52,0.0,664.0,18.0,664.0,0.0,516.0,114.0,117.0,245.0,41.0,294.0,210.0,12.0
1445,2024,62410.0,BUSINESS,12386.119999999999,1270.0,11116.119999999999,0.0,738.0,20.0,736.0,0.0,506.0,104.0,121.0,248.0,38.0,280.0,214.0,7.0
1446,2021,62610.0,BUSINESS,42920.12,583.2,38969.659999999996,3365.46,1774.0,22.0,1744.0,12.0,2913.0,38.0,742.0,1925.0,206.0,1869.0,949.0,95.0
1447,2022,62610.0,BUSINESS,41135.34,592.8,40501.34,39.6,1912.0,24.0,1882.0,12.0,3064.0,41.0,747.0,2069.0,216.0,1947.0,1014.0,115.0
1448,2023,62610.0,BUSINESS,46229.74,894.0,45282.14,52.2,2038.0,44.0,2004.0,14.0,3207.0,39.0,776.0,2172.0,218.0,2048.0,1030.0,129.0
1449,2024,62610.0,BUSINESS,55236.62,1475.8,53681.62,77.4,2314.0,80.0,2266.0,18.0,3311.0,42.0,801.0,2266.0,197.0,2081.0,1101.0,125.0
1450,2021,62810.0,BUSINESS,46455.119999999995,288.0,46160.46,5.46,1938.0,16.0,1920.0,6.0,6767.0,182.0,821.0,4609.0,1148.0,3901.0,2712.0,154.0
1451,2022,62810.0,BUSINESS,51492.159999999996,1432.0,50040.96,18.0,2110.0,28.0,2082.0,6.0,6866.0,174.0,885.0,4650.0,1145.0,3781.0,2873.0,208.0
1452,2023,62810.0,BUSINESS,56328.479999999996,1452.0,54857.28,18.0,2204.0,30.0,2174.0,6.0,6996.0,195.0,889.0,4718.0,1189.0,3816.0,2957.0,223.0
1453,2024,62810.0,BUSINESS,63331.0,1482.0,61829.8,18.0,2440.0,32.0,2410.0,6.0,6993.0,198.0,886.0,4729.0,1183.0,3746.0,3022.0,231.0
1454,2021,63010.0,BUSINESS,22623.814000000002,295.20000000000005,18968.014,3360.0,1008.0,6.0,996.0,6.0,1277.0,282.0,327.0,521.0,148.0,821.0,437.0,19.0
1455,2022,63010.0,BUSINESS,19706.38,250.8,19433.58,21.6,1102.0,6.0,1090.0,6.0,1334.0,292.0,340.0,545.0,150.0,816.0,500.0,19.0
1456,2023,63010.0,BUSINESS,21877.78,516.0,21339.98,21.6,1162.0,20.0,1148.0,6.0,1342.0,284.0,350.0,555.0,153.0,837.0,487.0,18.0
1457,2024,63010.0,BUSINESS,25569.78,1057.8,24489.78,21.6,1282.0,48.0,1258.0,6.0,1382.0,269.0,372.0,597.0,154.0,830.0,531.0,19.0
1458,2021,63210.0,BUSINESS,45229.56,205.8,37616.52,7368.0,2090.0,24.0,2042.0,24.0,532.0,201.0,96.0,197.0,42.0,356.0,173.0,0.0
1459,2022,63210.0,BUSINESS,72071.22,1147.8,70861.31999999999,62.099999999999994,2318.0,26.0,2288.0,12.0,571.0,210.0,100.0,222.0,45.0,371.0,188.0,9.0
1460,2023,63210.0,BUSINESS,80714.02,4378.6,76273.31999999999,62.099999999999994,2464.0,46.0,2426.0,12.0,571.0,202.0,96.0,221.0,53.0,358.0,206.0,6.0
1461,2024,63210.0,BUSINESS,88394.02,5282.2,83049.72,62.099999999999994,2756.0,68.0,2702.0,18.0,576.0,209.0,102.0,218.0,52.0,376.0,197.0,7.0
1462,2021,63610.0,BUSINESS,18889.6,295.20000000000005,18593.8,0.0,962.0,6.0,956.0,0.0,2647.0,198.0,752.0,1340.0,355.0,1650.0,957.0,40.0
1463,2022,63610.0,BUSINESS,20591.1,1300.8,19289.9,0.0,1064.0,12.0,1052.0,0.0,2797.0,197.0,802.0,1405.0,385.0,1711.0,1042.0,49.0
1464,2023,63610.0,BUSINESS,21367.5,1212.0,20155.5,0.0,1096.0,12.0,1084.0,0.0,2850.0,185.0,822.0,1448.0,395.0,1688.0,1111.0,51.0
1465,2024,63610.0,BUSINESS,23896.7,1285.8,22610.9,0.0,1198.0,24.0,1180.0,0.0,2884.0,177.0,840.0,1477.0,397.0,1659.0,1163.0,58.0
1466,2021,63810.0,BUSINESS,38161.24,6.0,30748.0,7368.0,1678.0,6.0,1654.0,18.0,805.0,207.0,184.0,359.0,59.0,468.0,312.0,25.0
1467,2022,63810.0,BUSINESS,64561.61,828.0,63694.009999999995,39.599999999999994,1870.0,2.0,1864.0,6.0,845.0,212.0,187.0,395.0,58.0,473.0,346.0,25.0
1468,2023,63810.0,BUSINESS,72784.41,4058.8,68686.01,39.599999999999994,1992.0,22.0,1978.0,6.0,858.0,206.0,196.0,402.0,55.0,475.0,355.0,28.0
1469,2024,63810.0,BUSINESS,78723.67,4932.4,73751.67,39.599999999999994,2192.0,40.0,2162.0,12.0,896.0,203.0,219.0,413.0,49.0,481.0,381.0,34.0
1470,2021,64010.0,BUSINESS,77529.72200000001,1706.3999999999999,59658.522000000004,16165.199999999999,2712.0,84.0,2608.0,20.0,5611.0,337.0,1146.0,3533.0,587.0,3191.0,2241.0,179.0
1471,2022,64010.0,BUSINESS,71540.0,1986.3999999999999,69417.88,136.32000000000002,2940.0,88.0,2832.0,24.0,5937.0,336.0,1233.0,3758.0,599.0,3289.0,2438.0,214.0
1472,2023,64010.0,BUSINESS,75436.2,2196.4,73104.08,136.32000000000002,3034.0,96.0,2924.0,24.0,6007.0,348.0,1233.0,3837.0,583.0,3311.0,2475.0,221.0
1473,2024,64010.0,BUSINESS,85111.8,2336.6,82639.48,136.32000000000002,3324.0,108.0,3210.0,24.0,6069.0,340.0,1229.0,3900.0,605.0,3307.0,2534.0,231.0
1474,2021,64210.0,BUSINESS,62190.792,2212.7999999999997,50429.752,9510.0,2660.0,66.0,2576.0,18.0,1638.0,475.0,408.0,663.0,92.0,971.0,631.0,36.0
1475,2022,64210.0,BUSINESS,87090.69,3314.7999999999997,83727.77,49.32,2872.0,66.0,2800.0,12.0,1727.0,487.0,434.0,687.0,105.0,992.0,696.0,38.0
1476,2023,64210.0,BUSINESS,95741.89,6908.8,88784.77,49.32,2992.0,96.0,2912.0,12.0,1743.0,497.0,428.0,721.0,97.0,995.0,705.0,43.0
1477,2024,64210.0,BUSINESS,106936.95,8308.4,98579.83,49.32,3332.0,130.0,3238.0,16.0,1787.0,501.0,461.0,710.0,99.0,1013.0,724.0,48.0
1478,2021,64610.0,BUSINESS,64319.602,1598.3999999999999,57922.202,4800.0,2956.0,66.0,2884.0,6.0,1153.0,355.0,244.0,497.0,56.0,633.0,486.0,34.0
1479,2022,64610.0,BUSINESS,67608.09999999999,1878.3999999999999,65703.18000000001,27.72,3162.0,70.0,3090.0,6.0,1209.0,365.0,258.0,545.0,49.0,637.0,527.0,39.0
1480,2023,64610.0,BUSINESS,72660.38,2124.4,70509.46,27.72,3290.0,84.0,3216.0,6.0,1225.0,355.0,255.0,553.0,58.0,634.0,545.0,46.0
1481,2024,64610.0,BUSINESS,84522.73999999999,2364.6,82131.62,27.72,3668.0,110.0,3590.0,6.0,1247.0,365.0,268.0,553.0,56.0,643.0,553.0,45.0
1482,2021,64810.0,BUSINESS,14116.238,200.0,13916.238,0.0,724.0,2.0,724.0,0.0,942.0,129.0,318.0,428.0,68.0,593.0,338.0,9.0
1483,2022,64810.0,BUSINESS,16546.72,1220.0,15326.72,0.0,798.0,16.0,798.0,0.0,1018.0,127.0,363.0,443.0,77.0,624.0,381.0,12.0
1484,2023,64810.0,BUSINESS,19764.32,1260.0,18504.32,0.0,866.0,18.0,866.0,0.0,1066.0,130.0,373.0,470.0,91.0,617.0,434.0,15.0
1485,2024,64810.0,BUSINESS,22758.72,1440.0,21318.72,0.0,1016.0,42.0,1004.0,0.0,1076.0,126.0,362.0,503.0,92.0,632.0,428.0,16.0
1486,2021,65010.0,BUSINESS,23846.038,200.0,20286.038,3360.0,1130.0,2.0,1124.0,6.0,529.0,230.0,108.0,169.0,22.0,336.0,190.0,3.0
